Key,Name,States,Longitude,Latitude,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20
324,Lake Charles-Jennings, LA,-93.28860,30.23410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,5,6,7,15,15,16,18,19,20,21,23,24,24,25,28,29,31,31,32,33,34,35,35,35,37,37,37,40,41,43,44,43,43,43,46,46,46,46,46,46,46,46,48,48,48,48,50,51,51,51,52,53,56,56,56,56,56,56,58,58,58,58,58,58,58,58,58,58
332,Las Vegas-Henderson, NV,-115.02070,36.22421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,4,4,6,6,10,10,14,14,23,28,34,39,41,41,41,54,65,71,75,75,100,101,106,115,115,124,133,137,137,141,150,163,168,174,174,174,186,196,202,206,215,218,223,226,238,245,245,256,260,260,267,275,275,291,293,296,297,297,315,321,323,323,323,330,330,332,340,340,345,345,345,345,357,357,359,360,361,365,367,369,377,379,379,380
336,Lexington-Fayette--Richmond--Frankfort, KY,-84.46726,38.05187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,3,3,3,3,4,4,4,4,4,5,5,8,9,11,11,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,11,11,11,11,11,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13,14,14,14,16,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,20,20,20,20,20,20,21,22,22,22
338,Lima-Van Wert-Celina, OH,-84.20623,40.71855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,3,4,6,6,6,8,11,14,14,14,16,16,18,19,21,22,22,23,26,27,27,27,27,27,29,32,32,33,33,33,33,34,34,34,34,34,35,35,35,35,37,37,37,37,37,37,39,41,42,42,42,43,43,43,44,44,44,44,45,45,45,45,45,46,46
339,Lincoln-Beatrice, NE,-96.71835,40.65077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,14,15,15,15,15,15,15,15,15,15,15
340,Little Rock-North Little Rock, AR,-92.11903,34.52114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,11,11,13,14,16,18,19,20,20,21,21,22,23,23,23,25,25,27,28,33,33,35,37,41,44,46,49,51,51,51,51,53,53,53,54,55,55,55,55,57,58,62,63,65,65,65,65,66,66,69,73,73,73,73,74,75,77,78,79,79,80,85,86,86,86,86,87
348,Los Angeles-Long Beach, CA,-117.85958,34.24924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,5,6,6,11,14,18,23,33,41,44,50,64,82,98,116,130,141,184,205,234,271,300,332,338,364,423,470,521,588,654,747,777,810,861,939,1026,1094,1141,1171,1223,1287,1349,1416,1492,1533,1560,1611,1688,1743,1803,1863,1926,1944,1997,2057,2127,2190,2254,2301,2331,2369,2453,2527,2605,2663,2718,2733,2747,2785,2848,2918,2993,3045,3069,3102,3182,3232,3286,3350,3414,3436,3448,3519,3601,3662,3696,3763,3780
350,Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN,-85.72541,38.24303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,4,4,4,4,9,10,16,18,25,25,34,37,41,42,44,44,60,67,68,79,85,87,87,94,97,106,109,111,117,119,121,124,134,137,141,142,144,152,171,177,180,182,186,186,192,198,200,202,206,213,213,226,237,247,252,256,257,257,257,258,265,266,267,277,277,280,282,286,289,295,297,297,298,301,304,306,309,310,310
352,Lubbock-Plainview-Levelland, TX,-101.82098,33.64178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,4,5,5,7,7,7,9,11,16,17,22,24,29,29,32,32,32,36,40,44,47,47,47,47,47,50,50,50,50,50,51,51,52,53,54,55,56,56,56,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,58,58,59,59,59
356,Macon-Bibb County--Warner Robins, GA,-83.74367,32.72957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,5,7,7,7,9,10,10,11,11,11,11,11,12,13,13,13,14,14,14,15,16,20,21,21,22,22,23,24,28,29,29,30,30,31,33,34,35,36,36,36,36,36,36,39,38,38,39,42,44,44,47,47,51,51,51,51,52,53,55,56,61,61,62,63,64,66,66,66,68,71,75,77,78,79,78
357,Madison-Janesville-Beloit, WI,-89.31801,42.93757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,4,6,8,11,13,13,15,16,16,17,18,19,18,21,22,24,25,25,27,27,28,28,29,29,29,30,30,32,32,32,33,33,33,33,35,36,38,38,39,39,39,39,39,40,43,43,43,43,43,44,44,45,46,46,46,46,49,49,49,52,52,52,52,52,53,53,54,54,54,55,56,56,56,55,56
359,Mankato-New Ulm, MN,-94.28689,44.29581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,6,6,6,6,6,8,9,10,10,12,12,12,12,12,12,13,13,13,13,13,14,14,14,14,14,15
360,Mansfield-Ashland-Bucyrus, OH,-82.75016,40.81561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9
361,Marinette-Iron Mountain, WI-MI,-87.96779,45.63532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5
362,Martin-Union City, TN,-89.14922,36.35732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1
365,McAllen-Edinburg, TX,-98.22576,26.40705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,4,4,5,6,6,6,6,6,6,7,7,7,7,7,8,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,11,11,11,13,13,13,13,13,13,13,13
366,Medford-Grants Pass, OR,-123.55619,42.36655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,Memphis-Forrest City, TN-MS-AR,-89.92624,35.15129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,3,9,10,11,14,16,19,20,25,25,33,33,28,33,34,43,44,44,46,47,51,51,57,55,56,57,57,57,57,60,65,69,69,75,77,82,83,86,87,87,89,92,94,101,101,106,106,108,109,110,115,117,118,122,122,124,133,135,139,140,140,140,147,149,156,159,162,163,166,168,168,168,186,186,187
370,Miami-Port St. Lucie-Fort Lauderdale, FL,-80.51463,26.05572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,6,6,6,6,10,18,20,23,35,35,67,80,102,125,138,146,185,211,234,260,267,292,310,359,414,437,449,468,493,517,540,601,636,644,658,665,712,735,761,788,807,813,824,869,908,948,987,1018,1023,1028,1052,1083,1109,1136,1157,1161,1168,1192,1213,1244,1260,1285,1287,1297,1299,1331,1355,1380,1403,1403,1406,1445,1463,1489,1512,1527,1535,1542,1569,1592,1620,1640,1672,1677
372,Midland-Odessa, TX,-102.18097,31.89087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,7,7,7,7,8,8,9,9,9,9,9,10,10,10,10,10,12,13,13,14,15,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,19,19,19,19,19,19,20,20,20,20,20,20
376,Milwaukee-Racine-Waukesha, WI,-88.03921,42.98736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,4,4,5,8,11,12,13,13,18,19,23,34,34,53,55,66,73,84,98,106,110,117,129,136,147,155,158,164,172,182,186,195,199,203,208,214,224,227,234,241,246,250,251,258,264,273,281,289,290,296,303,304,310,318,323,323,327,331,338,342,347,354,355,358,360,373,381,395,405,407,410,422,431,436,441,450,452,451,463,469,479,484,487,487
378,Minneapolis-St. Paul, MN-WI,-93.36810,45.01447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,4,4,7,7,7,8,8,14,18,22,25,28,37,40,45,50,50,58,64,64,83,92,101,107,124,142,157,177,196,222,235,246,264,286,311,333,357,366,392,421,443,467,489,507,520,540,564,586,604,619,637,646,659,686,717,750,758,774,784,799,830,863,888,914,925,935,954,966,993,1021,1040,1055,1065,1082,1096,1108,1127,1136,1150
380,Mobile-Daphne-Fairhope, AL,-88.17796,30.80719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,5,5,7,7,8,8,10,10,11,13,17,17,19,20,20,25,27,28,31,37,41,43,43,44,44,45,47,50,55,59,67,67,68,72,78,83,85,88,90,92,98,107,108,111,113,113,114,114,116,119,120,121,123,123,125,127,127,127,129,130,131,133,133,133,133,138,139,139,139,141,142,143,144,144,144
384,Monroe-Ruston, LA,-92.26774,32.58681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,7,10,10,10,10,13,14,15,20,21,23,23,24,25,29,30,30,30,30,31,33,34,39,42,42,42,43,46,49,49,49,50,51,55,60,60,62,63,63,63,66,67,69,69,69,71,72,73,73,76,77,77,77,77,82,88,89,93,95,96,96,99,101,101,103,103,103
388,Montgomery-Selma-Alexander City, AL,-86.13020,32.50576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,4,5,7,9,9,11,14,16,16,20,22,21,20,22,25,26,28,28,28,31,32,33,35,34,34,35,38,43,50,69,73,74,74,75,87,91,99,100,100,100,100,105,110,111,115,116,116,120,121,121,122,127,130,133,137,139,139,139,141,144,145,154,157,162,166,169,170,170
390,Morgantown-Fairmont, WV,-80.00639,39.56845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,10,9,9,9,9,9,9,9,9,9,9
393,Moses Lake-Othello, WA,-119.45007,47.20754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5
394,Mount Pleasant-Alma, MI,-84.70169,43.43184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,4,4,4,5,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,13,13,13,15,15,15,16,17,18,18,18,18,18,18,18,18,18,18,18,19,20,20
396,Myrtle Beach-Conway, SC-NC,-78.96323,33.89597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,3,3,3,3,4,4,6,7,8,8,8,9,9,9,9,9,10,11,13,14,16,16,16,16,16,16,16,16,16,16,19,20,20,21,21,22,23,23,23,23,23,23,23,23,23,23,23,23,23,24,24,25,25,26,26,26,26,27,27,29,29,30,30,30,31,33,33,33,35,35,37,38,39,39,39,39,40,40
400,Nashville-Davidson--Murfreesboro, TN,-86.61073,36.17695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,7,7,8,20,21,23,23,28,32,39,46,50,51,51,58,63,63,66,67,68,70,72,73,73,76,76,82,84,86,89,94,97,98,99,100,101,104,110,109,109,109,109,111,119,126,130,132,132,135,135,137,137,141,141,152,156,157,159,160,160,161,164,164,164,172,176,178,182,188,188,188,197,198,200,206,209,210
404,New Bern-Morehead City, NC,-77.01088,35.03084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,2,2,3,3,3,3,3,3,3,5,5,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,16,16,16,16,16,16,17,17,17,17,17,17,17,11,11,11,11,11,11,11,11,11,11,11
406,New Orleans-Metairie-Hammond, LA-MS,-90.04921,30.04461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,10,13,19,19,27,35,51,66,95,111,119,146,189,220,244,289,320,350,374,423,465,500,521,542,562,598,673,734,767,801,821,840,859,875,921,964,1001,1014,1026,1040,1065,1081,1112,1146,1152,1158,1173,1191,1215,1228,1231,1247,1252,1263,1280,1291,1308,1318,1328,1333,1337,1341,1354,1361,1361,1361,1368,1377,1383,1389,1391,1398,1403,1406,1407,1417,1427,1432,1438,1441,1444,1448,1449,1451,1458,1460,1460,1464
408,New York-Newark, NY-NJ-CT-PA,-73.93793,40.81165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,7,14,26,40,68,99,155,214,267,371,491,650,879,1157,1539,1964,2369,2782,3724,4614,5456,6420,7368,8498,10026,11185,12452,13605,14767,15863,16935,18177,19331,20430,21220,21953,22720,23888,24547,25661,26430,26920,28228,28510,29023,29681,30533,31090,31844,32250,32875,33216,33643,34419,35214,35439,35905,36082,36525,36943,37277,37667,38038,38306,38616,38816,39096,39349,39572,39821,40001,40165,40265,40393,40657,40774,40974,41136,41285,41386,41481,41632,41794,41904,42000,42124,42205,42319,42435,42539,42663,42824,42885
412,North Port-Sarasota, FL,-82.20672,27.22774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,2,3,3,3,3,6,6,11,12,12,13,13,16,18,22,28,33,33,37,38,43,47,63,67,67,76,79,80,87,92,92,92,92,104,113,120,127,135,135,135,139,146,154,162,169,169,169,172,175,179,183,186,187,187,196,207,214,222,228,228,228,228,235,241,243,244,244,244,250,253,257,269,269,269,269,276,280,285,285,289,289
416,Oklahoma City-Shawnee, OK,-97.38394,35.39940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,8,9,9,14,17,17,18,19,22,24,25,31,31,34,40,40,42,42,47,50,50,50,52,54,55,56,59,62,64,64,64,65,67,71,72,75,75,75,80,85,86,87,88,89,89,90,90,94,94,96,96,96,99,102,105,106,107,107,108,110,110,112,113,114,114,114,115,115,116,116,118,118,118,120,121,121,121,121,121
420,Omaha-Council Bluffs-Fremont, NE-IA,-96.08386,41.29868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,4,4,5,5,5,5,5,5,5,6,6,6,6,9,9,9,9,12,12,12,12,12,12,13,17,17,17,17,17,17,17,17,17,17,17,17,17,18,18,18,18,18,18,18,31,33,33,33,34,34,35,35,36,36,36,36,36,36,38,51,59,59,59,59,59,61,76,79,79,80
422,Orlando-Lakeland-Deltona, FL,-81.47121,28.46544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,4,4,4,5,5,7,7,17,18,25,25,25,30,33,37,43,48,50,51,52,61,67,71,73,74,81,87,88,97,102,102,104,105,110,116,120,123,132,133,133,139,144,144,147,151,151,153,159,162,164,167,172,173,174,176,182,184,189,190,191,191,192,197,198,200,201,201,203,206,210,215,219,223,225,226,230,232,234,236,240,240
424,Paducah-Mayfield, KY-IL,-88.65835,36.76604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,3,4,4,4,5,8,9,9,12,13,13,13,15,15,15,16,16,16,16,16,16,16,16,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,22,22,22,23,23,23,23,23,23
425,Parkersburg-Marietta-Vienna, WV-OH,-81.49360,39.43336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,5,5,6,6,6,6,6,10,10,10,12,12,12,14,14,14,14,16,16,17,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
426,Pensacola-Ferry Pass, FL-AL,-87.29734,30.70652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,5,5,6,7,7,7,8,9,12,14,14,14,16,17,17,18,18,18,18,19,19,19,22,23,23,23,24,26,27,30,30,30,30,31,31,31,32,32,32,32,33,33,36,37,38,38,38,38,41,41,45,45,45,45,46,47,47,48,48,48,48,48,48,49,49,50,50
